cnpj;razao_social;data_autorizacao;prefixo;descricao_linha;tipo_veiculo;sentido;horario;segunda_feira;terca_feira;quarta_feira;quinta_feira;sexta_feira;sabado;domingo;janeiro;fevereiro;marco;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:20;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:21;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:25;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:27;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:28;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:33;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:35;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:36;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:39;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:44;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:45;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:51;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:52;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:55;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;09:57;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:03;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:05;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:08;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:09;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:15;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:16;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:21;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:24;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:25;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:27;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:32;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:33;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:35;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:39;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:40;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:45;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:48;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:51;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:55;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:56;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;10:57;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:03;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:04;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:05;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:09;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:12;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:15;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:20;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:21;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:25;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:27;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:28;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:33;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:35;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:36;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:39;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:44;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:45;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:51;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:52;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:55;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;11:57;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:03;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:05;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:08;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:09;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:15;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:16;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:21;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:24;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:25;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:27;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:32;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:33;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:35;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:39;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:40;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:45;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:48;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:51;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:55;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:56;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;12:57;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:03;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:04;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:05;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:09;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:12;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:15;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:20;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:21;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:25;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:27;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:28;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:33;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:35;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:36;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:39;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:44;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:45;x;x;x;x;x;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:51;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:52;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:55;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;13:57;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;14:00;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;14:03;x;x;x;x;x;;;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;14:05;;;;;;;x;x;x;x;x;x;x;x;x;x;x;x;x
07.227.010/0001-03;OSVALDO MENDES & CIA LTDA. - EMPRESA DOIS IRMÃOS;30/06/1977;18-0718-70;TERESINA(PI) - TIMON(MA);SEMI-URBANO;ida;14:08;;;;;;x;;x;x;x;x;x;x;x;x;x;x;x;x
